SpID	SpForm	SpLemma	SpGramCat	SpPersNum	SpNeg	RusID	RusForm	RusLemma	RusGramCat	RusPersNum	RusNeg	Notes	
S59:50	ponía	poner	IndicIpfct	3sg		R44:23	принесла	принести	PerfPast	SgF			
S59:51	ignoraba	ignorar	IndicIpfct	1sg		R44:24	знал	знать	ImpPast	SgM	не		
S59:52	protocolo	NA	Noun	NA		R44:25	следует	следовать	ImpInf	Inf			
S59:53	NA	NA	NA	NA		R44:26	вести	вести	ImpInf	Inf			
S59:54	sabía	saber	IndicIpfct	1sg		R44:27	NA	NA	NA	NA			
S59:55	proceder	proceder	Inf	Inf		R44:28	делать	делать	ImpInf	Inf			
S59:56	parecía	parecer	IndicIpfct	3sg		R44:29	казалось	казаться	ImpPast	SgN			
S59:57	leer	leer	Inf	Inf		R44:30	читала	читать	ImpPast	SgF			
S59:58	sugirió	sugerir	IndicPret	3sg		R44:31	намекнула	намекнуть	PerfPast	SgF			
S59:59	quisiera	querer	SubjIpfct	1sg		R44:32	захочу	захотеть	PerfFut	1sg			
S59:60	podía	poder	IndicIpfct	1sg		R44:33	могу	мочь	ImpPres	1sg			
S59:61	NA	NA	NA	NA		R44:34	приступить	приступить	PerfInf	Inf			
S59:62	leer	leer	Inf	Inf		R44:35	чтению	NA	Noun	NA			
S59:63	podía	poder	IndicIpfct	1sg		R44:36	должен	NA	Adj	NA			
S59:64	empezar	empezar	Inf	Inf		R44:37	начать	начать	PerfInf	Inf			
S59:65	emulando	emular	PresPart	NA		R44:38	подражая	подражать	ImpGer	NA			
S59:66	recitaban	recitar	IndicIpfct	3pl		R44:39	выдавали	выдавать	ImpPast	Pl			
S59:67	me lancé	lanzarse	IndicPret	1sg		R44:40	принялся	приняться	PerfPast	SgM			
S59:68	revisitar	revisitar	Inf	Inf		R44:41	читать	читать	ImpInf	Inf			
S60:1	envarada	envarar	PastPart	NA		R44:42	напряженный	напрячь	PerfPPP	NA			
S60:2	se fue	serse	IndicPret	3sg		R44:43	становился	становиться	ImpPast	SgM			
S60:3	me olvidé	olvidarse	IndicPret	1sg		R44:44	забыл	забыть	PerfPast	SgM			
S60:4	estaba recitando	recitar	ProgIpfct	1sg		R44:45	читаю	читать	ImpPres	1sg			
S60:5	volver	volver	Inf	Inf		R44:46	вновь	NA	Adverb	NA			
S60:6	sumergirme	sumergirse	Inf	Inf		R44:47	захваченный	захватить	PerfPPP	NA			
S60:7	descubriendo	descubrir	PresPart	NA		R44:48	обнаруживая	обнаруживать	ImpGer	NA			
S60:8	fluían	fluir	IndicIpfct	3pl		R44:49	сменявшие	сменять	ImpPastAP	NA			
S60:9	NA	NA	NA	NA		R44:50	распутывая	распутывать	ImpGer	NA			
S60:10	había reparado	reparar	PrfctPast	1sg		R44:51	обратил	обратить	PerfPast	SgM			
S60:11	despuntaron	despuntar	IndicPret	3pl		R44:52	проступали	проступать	ImpPast	Pl			
S60:12	se contempla	contemplarse	IndicPres	3sg		R44:53	набросанному	набросать	PerfPPP	NA			
S60:13	NA	NA	NA	NA		R44:54	умолкал	умолкать	ImpPast	SgM	не		
S60:14	leí	leer	IndicPret	1sg		R44:55	прочел	прочесть	PerfPast	SgM			
S60:15	atravesando	atravesar	PresPart	NA		R44:56	NA	NA	NA	NA			
S60:16	sentí	sentir	IndicPret	1sg		R44:57	NA	NA	NA	NA			
S60:17	resonaron	resonar	IndicPret	3pl		R45:1	раздававшийся	раздаваться	ImpPastAP	NA			
S60:18	NA	NA	NA	NA		R44:58	услышал	услышать	PerfPast	SgM			
S60:19	recordándome	recordar	PresPart	NA		R45:2	напомнивший	напомнить	PerfPastAP	NA			
S60:20	se me estaba haciendo	hacer	ProgIpfct	3sg		R45:3	zero copula	NA	zero copula	NA			
S60:21	cerré	cerrar	IndicPret	1sg		R45:4	закрыв	закрыть	PerfGer	NA			
S60:22	observé	observar	IndicPret	1sg		R45:5	посмотрел	посмотреть	PerfPast	SgM			
S60:23	sonreía	sonreír	IndicIpfct	3sg		R45:6	улыбалась	улыбаться	ImpPast	SgF			
S60:24	recuerda	recordar	IndicPres	3sg		R45:7	напоминает	напоминать	ImpPres	3sg			
S60:25	dijo	dicer	IndicPret	3sg		R45:8	NA	NA	NA	NA			
S60:26	parece	parecer	IndicPres	3sg		R45:9	кажется	казаться	ImpPres	3sg			
S60:27	te confíes	confiarse	ImtvNeg	2sg	no	R45:10	подожди	подождать	PerfImtv	2sg			
S60:28	dije	dicer	IndicPret	1sg		R45:11	NA	NA	NA	NA			
S60:29	es	ser	IndicPres	3sg		R45:12	zero copula	NA	zero copula	NA			
S60:30	se complican	complicarse	IndicPres	3pl		R45:13	будет	быть	ImpFut	3sg			
S60:31	tienes	tener	IndicPres	2sg		R45:14	пора	NA	Adverb	NA			
S60:32	irte	irse	Inf	Inf		R45:15	NA	NA	NA	NA			
S60:33	preguntó	preguntar	IndicPret	3sg		R45:16	спросила	спросить	PerfPast	SgF			
S60:34	me temo	temerse	IndicPres	1sg		R45:17	пожалуй	NA	Adverb	NA			
S60:35	es	ser	IndicPres	3sg	no	R45:18	NA	NA	NA	NA			
S60:36	quiera	querer	SubjPres	1sg		R45:19	тороплюсь	торопиться	ImpPres	1sg			
S60:37	tienes	tener	IndicPres	2sg	no	R45:20	нет	NA	нет	NA			
S60:38	hacer	hacer	Inf	Inf		R45:21	планов	NA	Noun	NA			
S60:39	puedes	poder	IndicPres	2sg		R45:22	NA	NA	NA	NA			
S60:40	volver	volver	Inf	Inf		R45:23	приходи	приходить	ImpImtv	2sg			
S60:41	sugirió	sugerir	IndicPret	3sg		R45:24	предложила	предложить	PerfPast	SgF			
S60:42	quiero	querer	IndicPres	1sg	no	R45:25	боюсь	бояться	ImpPres	1sg			
S60:43	abusar	abusar	Inf	Inf		R45:26	злоупотреблять	злоупотреблять	ImpInf	Inf			
S60:44	ofrecí	ofrecer	IndicPret	1sg		R45:27	откликнулся	откликнуться	PerfPast	SgM			
S60:45	digo	dicer	IndicPres	1sg		R45:28	NA	NA	NA	NA			
S60:46	tendremos	tener	IndicFut	1pl		R45:29	будет	быть	ImpFut	3sg			
S60:47	fue	ser	IndicPret	3sg		R45:30	стала	стать	PerfPast	SgF			
S60:48	NA	NA	NA	NA		R45:31	последовали	последовать	PerfPast	Pl			
S60:49	siguieron	seguir	IndicPret	3pl		R45:32	последующие	NA	Adj	NA			
S60:50	se hicieron	hacerse	IndicPret	3pl		R45:33	стали	стать	PerfPast	Pl			
S60:51	tenía	tener	IndicIpfct	3sg		R45:34	брала	брать	ImpPast	SgF			
S60:52	pasaba	pasar	IndicIpfct	1sg		R45:35	проводил	проводить	ImpPast	SgM			
S60:53	me aprendí	aprenderse	IndicPret	1sg		R45:36	изучил	изучить	PerfPast	SgM			
S60:54	duró	durar	IndicPret	3sg		R45:37	заняло	занять	PerfPast	SgN			
S60:55	costó	costar	IndicPret	3sg	no	R45:38	составило	составить	PerfPast	SgN	не		
S60:56	encontrar	encontrar	Inf	Inf		R45:39	найти	найти	PerfInf	Inf			
S60:57	llenar	llenar	Inf	Inf		R45:40	заполнить	заполнить	PerfInf	Inf			
S60:58	disponía	disponer	IndicIpfct	3sg		R45:41	была	быть	ImpPast	SgF			
S61:1	nos paseamos	pasearse	IndicPret	1pl		R45:42	проштудировали	проштудировать	PerfPast	Pl			
S61:2	NA	NA	NA	NA		R45:43	бывали	бывать	ImpPast	Pl			
S61:3	leíamos	leer	IndicIpfct	1pl	apenas	R45:44	читали	читать	ImpPast	Pl	не		
S61:4	nos dedicábamos	dedicarse	IndicIpfct	1pl		R45:45	посвящали	посвящать	ImpPast	Pl			
S61:5	conversar	conversar	Inf	Inf		R45:46	беседам	NA	Noun	NA			
S61:6	salir	salir	Inf	Inf		R45:47	выходили	выходить	ImpPast	Pl			
S61:7	dar	dar	Inf	Inf		R45:48	NA	NA	NA	NA			
S61:8	caminar	caminar	Inf	Inf		R45:49	пройтись	пройтись	PerfInf	Inf			
S61:9	encantaba	encantar	IndicIpfct	3sg		R45:50	любила	любить	ImpPast	SgF			
S61:10	sentarse	sentarse	Inf	Inf		R45:51	сидеть	сидеть	ImpInf	Inf			
S61:11	escuchar	escuchar	Inf	Inf		R45:52	вслушиваясь	вслушиваться	ImpGer	NA			
S61:12	adivinar	adivinar	Inf	Inf		R45:53	улавливая	улавливать	ImpGer	NA			
S61:13	pedía	pedir	IndicIpfct	3sg		R45:54	просила	просить	ImpPast	SgF			
S61:14	describiese	describir	SubjIpfct2	1sg		R45:55	описывать	описывать	ImpInf	Inf			
S61:15	NA	NA	NA	NA		R45:56	попадались	попадаться	ImpPast	Pl			
S61:16	tomaba	tomar	IndicIpfct	3sg		R46:1	брала	брать	ImpPast	SgF			
S61:17	guiaba	guiar	IndicIpfct	1sg		R46:2	вел	вести	ImpPast	SgM			
S61:18	podíamos	poder	IndicIpfct	1pl		R46:3	могли	мочь	ImpPast	Pl			
S61:19	ver	ver	Inf	Inf		R46:4	видеть	видеть	ImpInf	Inf			
S61:20	acabábamos	acabar	IndicIpfct	1pl		R46:5	заканчивался	заканчиваться	ImpPast	SgM			
S61:21	compartiendo	compartir	PresPart	NA		R46:6	за чашкой сливок	NA	PP	NA			
S61:22	miraba	mirar	IndicIpfct	3sg		R46:7	переглядывались	переглядываться	ImpPast	Pl			
S61:23	se refería	referirse	IndicIpfct	3sg		R46:8	говорили	говорить	ImpPast	Pl			
S61:24	hacía	hacer	IndicIpfct	1sg		R46:9	пропускал	пропускать	ImpPast	SgM			
S61:25	sé	saber	IndicPres	1sg	no	R46:10	NA	NA	NA	NA			
S61:26	hacía	hacer	IndicIpfct	3sg		R46:11	делилась	делиться	ImpPast	SgF			
S61:27	sabía	saber	IndicIpfct	3sg	no	R46:12	знал	знать	ImpPast	SgM	не		
S61:28	encajar	encajar	Inf	Inf		R46:13	реагировать	реагировать	ImpInf	Inf		biaspectual	
S61:29	era	ser	IndicIpfct	3sg		R46:14	NA	NA	NA	NA			
S61:30	NA	NA	NA	NA		R46:15	говорила	говорить	ImpPast	SgF			
S61:31	se le acercaba	acercarse	IndicIpfct	3sg		R46:16	подстерегал	подстерегать	ImpPast	SgM			
S61:32	estaba	estar	IndicIpfct	3sg		R46:17	бывала	бывать	ImpPast	SgF			
S61:33	hablaba	hablar	IndicIpfct	3sg		R46:18	заговаривал	заговаривать	ImpPast	SgM			
S61:34	quebrada	quebrar	PastPart	NA		R46:19	ломким	NA	Adj	NA			
S61:35	mencionaba	mencionar	IndicIpfct	3sg	nunca	R46:20	назвавший	назвать	PerfPastAP	NA	не		
S61:36	hacía	hacer	IndicIpfct	3sg		R46:21	расспрашивал	расспрашивать	ImpPast	SgM			
S61:37	había acariciado	acariciar	PrfctPast	3sg		R46:22	провел	провести	PerfPast	SgM			
S61:38	martirizaban	martirizar	IndicIpfct	3pl		R46:23	были	быть	ImpPast	Pl			
S61:39	aseguró	asegurar	IndicPret	3sg		R46:24	рассказала	рассказать	PerfPast	SgF			
S61:40	había rogado	rogar	PrfctPast	3sg		R46:25	попросила	попросить	PerfPast	SgF			
S61:41	dejase	dejar	SubjIpfct2	3sg		R46:26	разрешить	разрешить	PerfInf	Inf			
S61:42	leer	leer	Inf	Inf		R46:27	изучить	изучить	PerfInf	Inf			
S61:43	guardó	guardar	IndicPret	3sg		R46:28	промолчал	промолчать	PerfPast	SgM			
S61:44	interpretó	interpretar	IndicPret	3sg		R46:29	расценила	расценить	PerfPast	SgF			
S61:45	NA	NA	NA	NA		R46:30	стоило	стоить	ImpPast	SgN			
S61:46	alzó	alzar	IndicPret	3sg		R46:31	поднести	поднести	PerfInf	Inf			
S61:47	detuvo	detener	IndicPret	3sg		R46:32	остановил	остановить	PerfPast	SgM			
S61:48	darle	dar	Inf	Inf		R46:33	NA	NA	NA	NA			
S61:49	oportunidad	NA	Noun	NA		R46:34	успела	успеть	PerfPast	SgF			
S61:50	palpar	palpar	Inf	Inf		R46:35	прикоснуться	прикоснуться	PerfInf	Inf			
S61:51	pareció	parecer	IndicPret	3sg		R46:36	NA	NA	NA	NA			
S61:52	llevase	llevar	SubjIpfct2	3sg		R46:37	была	быть	ImpPast	SgF			
S61:53	decía	decir	IndicIpfct	3sg		R46:38	утверждала	утверждать	ImpPast	SgF			
S61:54	te lo estás inventando	inventar	ProgPres	2sg		R46:39	придумываешь	придумывать	ImpPres	2sg			
S61:55	juraba y perjuraba	jurar y perjurar	IndicIpfct	3sg		R46:40	настаивала	настаивать	ImpPast	SgF			
S61:56	era	ser	IndicIpfct	3sg		R46:41	NA	NA	NA	NA			
S61:57	NA	NA	NA	NA		R46:42	говорит	говорить	ImpPres	3sg			
S61:58	me rendía	rendirse	IndicIpfct	1sg		R46:43	сдался	сдаться	PerfPast	SgM			
S61:59	atormentado	atormentar	PastPart	NA		R46:44	терзаемый	терзать	ImpPresPP	NA			
S61:60	se complacía	complacerse	IndicIpfct	3sg		R46:45	удостоился	удостоиться	PerfPast	SgM			
S61:61	acariciar	acariciar	Inf	Inf		R46:46	прикоснуться	прикоснуться	PerfInf	Inf			
S62:1	saber	saber	Inf	Inf		R46:47	NA	NA	NA	NA			
S62:2	estaba	estar	IndicIpfct	3sg		R46:48	NA	NA	NA	NA			
S62:3	permitido	permitir	PastPart	NA		R46:49	дозволялось	дозволяться	ImpPast	SgN	не		
S62:4	NA	NA	NA	NA		R46:50	выказывать	выказывать	ImpInf	Inf			
S62:5	NA	NA	NA	NA		R46:51	обуревавшее	обуревать	ImpPastAP	NA			
S62:6	anhelarlo	anhelar	Inf	Inf		R46:52	желание	NA	Noun	NA			
S62:7	me hubiese parado	pararse	PrfctSubjPast	1sg		R46:53	был	быть	ImpPast	SgM		бы	
S62:8	pensarlo	pensar	Inf	Inf		R46:54	размышлять	размышлять	ImpInf	Inf			
S62:9	hubiera comprendido	comprender	PrfctSubjPast	1sg		R46:55	понял	понять	PerfPast	SgM		бы	
S62:10	era	ser	IndicIpfct	3sg	no	R46:56	приносит	приносить	ImpPres	3sg			
S62:11	adoraba	adorar	IndicIpfct	1sg		R46:57	восхищался	восхищаться	ImpPast	SgM			
S62:12	perseguir	perseguir	Inf	Inf		R46:58	следуя	следовать	ImpGer	NA			
S62:13	NA	NA	NA	NA		R47:1	любить	любить	ImpInf	Inf			
S62:14	hacen	hacer	IndicPres	3pl		R47:2	причиняет	причинять	ImpPres	3sg			
S62:15	temía	temer	IndicIpfct	1sg		R47:3	была	быть	ImpPast	SgF			
S62:16	volviesen	volver	SubjIpfct2	3pl		R47:4	настанет	настать	PerfFut	3sg			
S62:17	empezar	empezar	Inf	Inf		R47:5	начнутся	начаться	PerfFut	3pl			
S62:18	dispusiera	disponer	SubjIpfct	1sg	no	R47:6	будет	быть	ImpFut	3sg	не		
S62:19	pasarlo	pasar	Inf	Inf		R47:7	посвящать	посвящать	ImpInf	Inf			
S62:20	ocultaba	ocultar	IndicIpfct	3sg		R47:8	скрывалась	скрываться	ImpPast	SgF			
S62:21	acabó	acabar	IndicPret	3sg		R47:9	NA	NA	NA	NA			
S62:22	tomarme	tomar	Inf	Inf		R47:10	полюбила	полюбить	PerfPast	SgF			
S62:23	verme	ver	Inf	Inf		R47:11	NA	NA	NA	NA			
S62:24	decidió	decidir	IndicPret	3sg		R47:12	решила	решить	PerfPast	SgF			
S62:25	adoptarme	adoptar	Inf	Inf		R47:13	взять	взять	PerfInf	Inf			
S62:26	se conoce	conocerse	IndicPres	3sg		R47:14	NA	NA	NA	NA			
S62:27	tiene	tener	IndicPres	3sg	no	R47:15	нет	NA	нет	NA			
S62:28	fijese usted	fijarse	ImtvAff	3sg		R47:16	NA	NA	NA	NA			
S62:29	solía	soler	IndicIpfct	3sg		R47:17	NA	NA	NA	NA			
S62:30	decirle	decir	Inf	Inf		R47:18	говорила	говорить	ImpPast	SgF			
S62:31	es	ser	IndicPres	3sg		R47:19	zero copula	NA	zero copula	NA			
S62:32	da	dar	IndicPres	3sg		R47:20	NA	NA	NA	NA			
S62:33	había llegado	llegar	PrfctPast	3sg		R47:21	приехала	приехать	PerfPast	SgF			
S62:34	huyendo	huir	PresPart	NA		R47:22	спасаясь	спасаться	ImpGer	NA			
S62:35	pegaba	pegar	IndicIpfct	3sg		R47:23	бил	бить	ImpPast	SgM			
S62:36	trataba	tratar	IndicIpfct	3sg		R47:24	обзывал	обзывать	ImpPast	SgM			
S62:37	acorralaba	acorralar	IndicIpfct	3sg		R47:25	NA	NA	NA	NA			
S62:38	borracho	NA	Adj	NA		R47:26	напившись	напиться	PerfGer	NA			
S62:39	manosearla	manosear	Inf	Inf		R47:27	домогался	домогаться	ImpPast	SgM			
S62:40	NA	NA	NA	NA		R47:28	начинала	начинать	ImpPast	SgF			
S62:41	lloraba	llorar	IndicIpfct	3sg		R47:29	рыдать	рыдать	ImpInf	Inf			
S62:42	dejaba	dejar	IndicIpfct	3sg		R47:30	оставлял	оставлять	ImpPast	SgM			
S62:43	ir	ir	Inf	Inf		R47:31	NA	NA	NA	NA			
S62:44	NA	NA	NA	NA		R47:32	вопил	вопить	ImpPast	SgM			
S62:45	se la había tropezado	tropezarse	PrfctPast	3sg		R47:33	наткнулся	наткнуться	PerfPast	SgM			
S62:46	trabajaba	trabajar	IndicIpfct	3sg		R47:34	торговала	торговать	ImpPast	SgF			
S62:47	siguiendo	seguir	PresPart	NA		R47:35	раздумывая	раздумывать	ImpGer	NA	не		
S62:48	había ofrecido	ofrecer	PrfctPast	3sg		R47:36	предложил	предложить	PerfPast	SgM			
S62:49	será	ser	IndicFut	3sg		R47:37	zero copula	NA	zero copula	NA			
S62:50	anunció	anunciar	IndicPres	3sg		R47:38	провозгласил	провозгласить	PerfPast	SgM			
S62:51	será	ser	IndicFut	3sg		R47:39	будешь	быть	ImpFut	2sg			
S62:52	se saciaba	saciarse	IndicIpfct	3sg		R47:40	ограничивалась	ограничиваться	ImpPast	SgF			
S62:53	miró	mirar	IndicPret	3sg		R47:41	взглянула	взглянуть	PerfPast	SgF			
S62:54	oiga	oír	ImtvAff	3sg		R47:42	послушайте	послушать	PerfImtv	2pl			
S62:55	será	ser	IndicFut	3sg		R47:43	zero copula	NA	zero copula	NA			
S62:56	era	ser	IndicIpfct	3sg	no	R47:44	zero copula	NA	zero copula	NA	не		
S62:57	había conseguido	conseguir	PrfctPast	3sg	no	R47:45	сумел	суметь	PerfPast	SgM	не		
S62:58	dotar	dotar	Inf	Inf		R47:46	привить	привить	PerfInf	Inf			
S62:59	habían acabado	acabar	PrfctPast	3pl		R47:47	удалось	удаться	PerfPast	SgN			
S63:1	refinar	refinar	Inf	Inf		R47:48	пообтесать	пообтесать	PerfInf	Inf		prefix stacking	
S63:2	enseñarle	enseñar	Inf	Inf		R47:49	обучив	обучить	PerfGer	NA			
S63:3	tenía	tener	IndicIpfct	3sg		R48:1	было	быть	ImpPast	SgN			
S63:4	pareció	parecer	IndicPret	3sg		R48:2	казалась	казаться	ImpPast	SgF			
S63:5	arrastraba	arrastrar	IndicIpfct	3sg		R48:3	NA	NA	NA	NA			
S63:6	fuera	ser	SubjIpfct	3sg		R48:4	из-за	NA	PP	NA			
S63:7	era	ser	IndicIpfct	3sg		R48:5	была	быть	ImpPast	SgF			
S63:8	devota	NA	Adj	NA		R48:6	поклонялась	поклоняться	ImpPast	SgF			
S63:9	acudía	acudir	IndicIpfct	3sg		R48:7	приходила	приходить	ImpPast	SgF			
S63:10	oír	oír	Inf	Inf		R48:8	NA	NA	NA	NA			
S63:11	se confesaba	confesarse	IndicIpfct	3sg		R48:9	исповедовалась	исповедоваться	ImpPast	SgF		biaspectual	
S63:12	se declaraba	declararse	IndicIpfct	3sg		R48:10	считавший	считать	ImpPastAP	NA			
S63:13	sospechaba	sospechar	IndicIpfct	3sg		R48:11	по мнению	NA	PP	NA			
S63:14	era	ser	IndicIpfct	3sg		R48:12	было	быть	ImpPast	SgN			
S63:15	opinaba	opinar	IndicIpfct	3sg		R48:13	полагал	полагать	ImpPast	SgM			
S63:16	era	ser	IndicIpfct	3sg		R48:14	опровергает	опровергать	ImpPres	3sg			
S63:17	pecase	pecar	SubjIpfct2	3sg		R48:15	согрешить	согрешить	PerfInf	Inf			
S63:18	mantener	mantener	Inf	Inf		R48:16	хватило	хватить	ImpPast	SgN			
S63:19	eres	ser	IndicPres	2sg		R48:17	NA	NA	NA	NA			
S63:20	NA	NA	NA	NA		R48:18	обидела	обидеть	PerfPast	SgF	не		
S63:21	decía	decir	IndicIpfct	3sg		R48:19	говорил	говорить	ImpPast	SgM			
S63:22	ve	ver	IndicPres	3sg		R48:20	видят	видеть	ImpPres	3pl			
S63:23	está	estar	IndicPres	3sg		R48:21	zero copula	NA	zero copula	NA			
S63:24	apuras	apurar	IndicPres	3sg		R48:22	говорить	говорить	ImpInf	Inf			
S63:25	NA	NA	NA	NA		R48:23	страдают	страдать	ImpPres	3pl			
S63:26	es	ser	IndicPres	3sg		R48:24	zero copula	NA	zero copula	NA			
S63:27	oír	oír	Inf	Inf		R48:25	слыша	слышать	ImpGer	NA			
S63:28	se santiguaba	santiguarse	IndicIpfct	3sg		R48:26	крестилась	креститься	ImpPast	SgF			
S63:29	decía	decir	IndicIpfct	3sg		R48:27	читала	читать	ImpPast	SgF			
S63:30	tenía	tener	IndicIpfct	3sg		R48:28	zero copula	NA	zero copula	NA			
S63:31	leer	leer	Inf	Inf		R48:29	читает	читать	ImpPres	3sg			
S63:32	se le habían podrido	pudrir	PrfctPast	3pl		R48:30	заглнили	загнить	PerfPast	Pl			
